Id,Time(millis),Time(text),FlightMode,GpsCount,GpsSignalLevel,Latitude,Longitude,Altitude(meters),Altitude(feet),Altitude(ASL_meters),HomeLatitude,HomeLongitude,HomeDistance(meters),HomeDistance(feet),FlyZoneInfo,Battery1_Power(%),Battery1_Voltage,Battery1_Temperature(C),Battery1_Current,Battery1_ChargeRemaining,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),Speed(m/s),Speed(km/h),Speed(mph),Pitch,Roll,Yaw,UpLinkQuality(%),DownLinkQuality(%),FlyState,RadioChannel,Timestamp,LastUpdated,IsFlying,IsTakingPhoto,IsTakingVideo,IsTakingInterval,IsTakingPanorama,GimbalPitch,GimbalYaw,GimbalRoll,RcLeftHorizontal,RcLeftVertical,RcRightHorizontal,RcRightVertical,Battery1_Cell1,Battery1_Cell2,Battery1_DischargeCount,Battery1_FullCapacity,Battery1_Serial,DroneName,DroneType,CameraType,DroneSerial,DroneId,CameraId,AppVersion,UtcShiftMillis,AppTip,AppWarning,AppError,DroneError,InstanceId,InstanceName,MissionExecutionState,LastReachedWaypointId,MissionId,MissionName,MissionASL(meters),MediaId, MediaType, MediaFileName, MediaFileSize,VsCommandTimestamp, VsDroneLatitude, VsDroneLongitude, VsDroneX, VsDroneY, VsDroneAlt, VsTargetLatitude, VsTargetLongitude, VsTargetX, VsTargetY, VsTargetAlt, VsVelocityEast, VsVelocityNorth, VsVelocityUp, VsSpeed, VsResPitch, VsResRoll, VsResAlt, VsResYaw, VsResGimbal,CalibrationNorthSouth,CalibrationEastWest,CalibrationVertical,WpReachedMetadata
486,49497,49.497s,GPS_ATTI,28,5,53.93203404,13.05866667,7.7,25.3,,53.93224419,13.05905614,34.7,113.7,,54,7.149,31.1,-5260,1015,0.7,2.7,0,2.8,10.0,6.2,-11.7,0.4,10,100,100,6,0,1745579932322,104,1,0,0,0,0,0,0.4,0,0,0,0,456,3599,3550,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
487,49598,49.598s,GPS_ATTI,28,5,53.93203488,13.05867083,7.7,25.3,,53.93224419,13.05905614,34.4,112.9,,54,7.149,31.1,-5260,1015,0.9,2.6,0,2.8,9.9,6.2,-10.8,1,7.3,100,100,6,0,1745579932423,101,1,0,0,0,0,0,0.8,0,0,0,0,457,3599,3550,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
488,49700,49.7s,GPS_ATTI,28,5,53.93203607,13.05867551,7.8,25.6,,53.93224419,13.05905614,34.1,111.8,,54,7.149,31.1,-5260,1015,1,2.5,0,2.7,9.7,6.0,-10.9,2.1,6.1,100,100,6,0,1745579932525,102,1,0,0,0,0,0,1.1,0,0,0,0,457,3599,3550,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
489,49801,49.801s,GPS_ATTI,28,5,53.93203719,13.05867937,7.8,25.6,,53.93224419,13.05905614,33.8,110.9,,54,7.149,31.1,-5260,1015,1.2,2.5,0,2.8,10.0,6.2,-11.1,1.4,6,100,100,6,0,1745579932626,101,1,0,0,0,0,0,1.4,0,0,0,0,457,3612,3563,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
490,49903,49.903s,GPS_ATTI,28,5,53.93203848,13.05868329,7.7,25.3,,53.93224419,13.05905614,33.5,110.0,,54,7.149,31.1,-5260,1015,1.3,2.4,0,2.7,9.8,6.1,-10.3,1.9,5.7,100,100,6,0,1745579932728,102,1,0,0,0,0,0,1.5,0,0,0,0,457,3612,3563,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
491,50005,50.005s,GPS_ATTI,28,5,53.93203984,13.05868685,7.7,25.3,,53.93224419,13.05905614,33.3,109.1,,54,7.149,31.1,-5260,1015,1.4,2.3,0,2.7,9.7,6.0,-11,1.6,5.4,100,100,6,0,1745579932830,102,1,0,0,0,0,0,1.8,0,0,0,0,457,3612,3563,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
492,50108,50.108s,GPS_ATTI,28,5,53.93204136,13.05869048,7.7,25.3,,53.93224419,13.05905614,33.0,108.1,,54,7.149,31.1,-5260,1015,1.5,2.3,0,2.7,9.9,6.1,-11.6,1.5,5.5,100,100,6,0,1745579932933,103,1,0,0,0,0,0,1.8,0,0,0,0,456,3612,3563,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
493,50209,50.209s,GPS_ATTI,28,5,53.93204321,13.05869397,7.7,25.3,,53.93224419,13.05905614,32.7,107.1,,54,7.149,31.1,-5260,1015,1.7,2.2,0,2.8,10.0,6.2,-11.5,0.8,5.5,100,100,6,0,1745579933034,101,1,0,0,0,0,0,1.8,0,0,0,0,457,3612,3563,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
494,50310,50.31s,GPS_ATTI,28,5,53.93204501,13.05869759,7.6,24.9,,53.93224419,13.05905614,32.3,106.1,,54,7.212,31.1,-4534,1013,1.8,2.2,0,2.8,10.2,6.4,-10.7,1.5,5.4,100,100,6,0,1745579933135,101,1,0,0,0,0,0,1.8,0,0,0,0,457,3612,3563,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
495,50412,50.412s,GPS_ATTI,28,5,53.93204668,13.05870073,7.6,24.9,,53.93224419,13.05905614,32.1,105.2,,54,7.212,31.1,-4534,1013,1.9,2.1,0,2.8,10.2,6.3,-11.3,0.9,5.4,100,100,6,0,1745579933237,102,1,0,0,0,0,0,2,0,383,0,0,457,3612,3563,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
496,50514,50.514s,GPS_ATTI,28,5,53.93204853,13.05870392,7.5,24.6,,53.93224419,13.05905614,31.8,104.2,,54,7.212,31.1,-4534,1013,2.1,2.1,0,3.0,10.7,6.6,-10.9,1.3,5.5,100,100,6,0,1745579933339,102,1,0,0,0,0,0,2.2,0,452,0,0,457,3612,3563,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
497,50615,50.615s,GPS_ATTI,28,5,53.93205026,13.0587067,7.5,24.6,,53.93224419,13.05905614,31.5,103.4,,54,7.212,31.1,-4534,1013,2.2,2,0,3.0,10.7,6.7,-10.1,1.4,6.8,100,100,6,0,1745579933440,101,1,0,0,0,0,0,2.4,0,597,0,0,456,3612,3563,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
498,50716,50.716s,GPS_ATTI,28,5,53.93205234,13.0587098,7.4,24.3,,53.93224419,13.05905614,31.2,102.4,,54,7.212,31.1,-4534,1013,2.3,2,0,3.0,11.0,6.8,-9.9,0.8,9.3,100,100,6,0,1745579933541,101,1,0,0,0,0,0,2.3,0,660,0,0,457,3612,3563,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
499,50817,50.817s,GPS_ATTI,28,5,53.93205455,13.05871267,7.3,24.0,,53.93224419,13.05905614,30.9,101.4,,54,7.212,31.1,-4534,1013,2.4,1.9,0,3.1,11.0,6.8,-10.2,0,12.7,100,100,6,0,1745579933642,101,1,0,0,0,0,0,2.3,0,660,0,0,457,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
500,50920,50.92s,GPS_ATTI,28,5,53.93205694,13.05871562,7.3,24.0,,53.93224419,13.05905614,30.6,100.3,,54,7.212,31.1,-4534,1013,2.4,1.9,0,3.1,11.0,6.8,-11,-.8,17.1,100,100,6,0,1745579933745,103,1,0,0,0,0,0,2.5,0,660,0,0,458,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
501,51021,51.021s,GPS_ATTI,28,5,53.9320595,13.05871845,7.2,23.6,,53.93224419,13.05905614,30.2,99.2,,54,7.212,31.1,-4534,1013,2.5,1.9,0,3.1,11.3,7.0,-10.1,0.2,22,100,100,6,0,1745579933846,101,1,0,0,0,0,0,2.3,0,134,0,0,460,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
502,51122,51.122s,GPS_ATTI,28,5,53.93206197,13.05872132,7.1,23.3,,53.93224419,13.05905614,29.9,98.2,,54,7.212,31.1,-4534,1013,2.6,1.9,0,3.2,11.6,7.2,-12.5,-.1,25.7,100,100,6,0,1745579933947,101,1,0,0,0,0,0,1.8,0,0,0,0,483,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
503,51223,51.223s,GPS_ATTI,28,5,53.93206439,13.05872414,7.1,23.3,,53.93224419,13.05905614,29.6,97.1,,54,7.259,31.1,-4101,1012,2.7,1.9,0,3.3,11.9,7.4,-14.2,-.6,27.2,100,100,6,0,1745579934048,101,1,0,0,0,0,0,2.1,0,0,0,0,484,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
504,51325,51.325s,GPS_ATTI,28,5,53.932067,13.05872709,7,23.0,,53.93224419,13.05905614,29.3,96.0,,54,7.259,31.1,-4101,1012,2.8,1.8,0,3.3,12.0,7.4,-14.3,0.3,27.7,100,100,6,0,1745579934150,102,1,0,0,0,0,0,1.9,0,0,0,0,491,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
505,51427,51.427s,GPS_ATTI,28,5,53.93206985,13.05873017,7,23.0,,53.93224419,13.05905614,28.9,94.8,,54,7.259,31.1,-4101,1012,2.8,1.9,0,3.4,12.2,7.6,-13.2,0.8,27.7,100,100,6,0,1745579934252,102,1,0,0,0,0,0,1.9,0,489,0,0,505,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
506,51528,51.528s,GPS_ATTI,28,5,53.93207265,13.05873316,7,23.0,,53.93224419,13.05905614,28.5,93.6,,54,7.259,31.1,-4101,1012,2.9,1.9,0,3.5,12.5,7.8,-15.4,0.4,27.9,100,100,6,0,1745579934353,101,1,0,0,0,0,0,1.9,0,556,0,0,484,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
507,51632,51.632s,GPS_ATTI,28,5,53.93207534,13.05873592,7,23.0,,53.93224419,13.05905614,28.2,92.5,,54,7.259,31.1,-4101,1012,3,1.9,0,3.6,12.8,7.9,-16,-1.4,29.5,100,100,6,0,1745579934457,104,1,0,0,0,0,0,2.5,0,507,0,0,492,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
508,51735,51.735s,GPS_ATTI,28,5,53.93207534,13.05873592,7,23.0,,53.93224419,13.05905614,28.2,92.5,,54,7.259,31.1,-4101,1012,3,1.9,0,3.6,12.8,7.9,-16,-1.4,29.5,100,100,6,0,1745579934560,103,1,0,0,0,0,0,2.6,0,507,0,0,492,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
509,51839,51.839s,GPS_ATTI,28,5,53.93208112,13.05874167,7,23.0,,53.93224419,13.05905614,27.5,90.2,,54,7.259,31.1,-4101,1012,3.2,1.9,0,3.7,13.4,8.3,-15.1,0.9,35.9,100,100,6,0,1745579934664,104,1,0,0,0,0,0,2.5,0,0,0,0,487,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
510,51941,51.941s,GPS_ATTI,28,5,53.93208112,13.05874167,7,23.0,,53.93224419,13.05905614,27.5,90.2,,54,7.259,31.1,-4101,1012,3.2,1.9,0,3.7,13.4,8.3,-15.1,0.9,35.9,100,100,6,0,1745579934766,102,1,0,0,0,0,0,2.5,0,0,0,0,486,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
511,52043,52.043s,GPS_ATTI,28,5,53.9320872,13.05874805,6.9,22.6,,53.93224419,13.05905614,26.7,87.7,,54,7.259,31.1,-4101,1012,3.3,2,0,3.9,13.9,8.6,-13.1,1.9,38.2,100,100,6,0,1745579934868,102,1,0,0,0,0,0,2.2,0,0,0,0,484,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
512,52145,52.145s,GPS_ATTI,28,5,53.93209037,13.05875145,6.9,22.6,,53.93224419,13.05905614,26.3,86.4,,54,7.259,31.1,-4101,1012,3.3,2.1,0,3.9,14.1,8.7,-13.8,1.5,38.3,100,100,6,0,1745579934970,102,1,0,0,0,0,0,2.2,0,0,0,0,483,3638,3591,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
513,52246,52.246s,GPS_ATTI,28,5,53.9320934,13.05875466,6.9,22.6,,53.93224419,13.05905614,26.0,85.2,,54,7.174,31.2,-4591,1011,3.3,2.2,0,4.0,14.3,8.9,-15,0.6,38.3,100,100,6,0,1745579935071,101,1,0,0,0,0,0,2.2,0,0,0,0,483,3658,3607,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
514,52349,52.349s,GPS_ATTI,28,5,53.93209673,13.05875838,6.9,22.6,,53.93224419,13.05905614,25.5,83.8,,54,7.174,31.2,-4591,1011,3.3,2.2,0,4.0,14.3,8.9,-14.3,0,38.6,100,100,6,0,1745579935174,103,1,0,0,0,0,0,2,0,26,0,0,483,3658,3607,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
515,52450,52.45s,GPS_ATTI,28,5,53.93209978,13.05876188,6.9,22.6,,53.93224419,13.05905614,25.1,82.5,,54,7.174,31.2,-4591,1011,3.4,2.3,0,4.1,14.8,9.2,-15.1,-.2,38.6,100,100,6,0,1745579935275,101,1,0,0,0,0,0,2,0,318,0,0,483,3658,3607,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
516,52551,52.551s,GPS_ATTI,28,5,53.93210299,13.05876563,6.9,22.6,,53.93224419,13.05905614,24.7,81.1,,54,7.174,31.2,-4591,1011,3.4,2.3,0,4.1,14.8,9.2,-14.8,-.8,38.7,100,100,6,0,1745579935376,101,1,0,0,0,0,0,2.1,0,0,0,0,483,3658,3607,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
517,52654,52.654s,GPS_ATTI,28,5,53.93210607,13.05876927,6.9,22.6,,53.93224419,13.05905614,24.3,79.8,,54,7.174,31.2,-4591,1011,3.4,2.4,0,4.2,15.0,9.3,-14.9,-1.2,39.2,100,100,6,0,1745579935479,103,1,0,0,0,0,0,2.3,0,0,0,0,483,3658,3607,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
518,52756,52.756s,GPS_ATTI,28,5,53.9321093,13.05877347,6.9,22.6,,53.93224419,13.05905614,23.9,78.3,,54,7.174,31.2,-4591,1011,3.5,2.3,0,4.2,15.1,9.4,-15.6,-.7,40.2,100,100,6,0,1745579935581,102,1,0,0,0,0,0,2.3,0,0,0,0,483,3658,3607,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
519,52859,52.859s,GPS_ATTI,28,5,53.93211246,13.05877713,6.9,22.6,,53.93224419,13.05905614,23.5,77.0,,54,7.174,31.2,-4591,1011,3.5,2.3,0,4.2,15.1,9.4,-15.8,0,40.5,100,100,6,0,1745579935684,103,1,0,0,0,0,0,2.3,0,268,0,0,484,3658,3607,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
520,52960,52.96s,GPS_ATTI,28,5,53.93211583,13.058781,6.9,22.6,,53.93224419,13.05905614,23.0,75.6,,54,7.174,31.2,-4591,1011,3.6,2.4,0,4.3,15.6,9.7,-15.4,1,40.5,100,100,6,0,1745579935785,101,1,0,0,0,0,0,2.3,0,489,0,0,484,3658,3607,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
521,53061,53.061s,GPS_ATTI,28,5,53.93211905,13.05878472,6.9,22.6,,53.93224419,13.05905614,22.6,74.2,,54,7.174,31.2,-4591,1011,3.6,2.4,0,4.3,15.6,9.7,-15.2,1.4,40.6,100,100,6,0,1745579935886,101,1,0,0,0,0,0,2.7,0,489,0,0,484,3658,3607,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
522,53163,53.163s,GPS_ATTI,28,5,53.93212246,13.0587888,6.9,22.6,,53.93224419,13.05905614,22.2,72.8,,54,7.174,31.2,-4591,1011,3.7,2.4,0,4.4,15.9,9.9,-14,1.3,42,100,100,6,0,1745579935988,102,1,0,0,0,0,0,2.7,0,504,0,0,484,3658,3607,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
523,53264,53.264s,GPS_ATTI,28,5,53.93212577,13.05879254,6.9,22.6,,53.93224419,13.05905614,21.8,71.4,,54,7.170,31.2,-4842,1010,3.7,2.5,0,4.5,16.1,10.0,-14.1,1,44.5,100,100,6,0,1745579936089,101,1,0,0,0,0,0,2.7,0,349,0,0,484,3636,3585,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
524,53365,53.365s,GPS_ATTI,28,5,53.93212926,13.05879654,6.9,22.6,,53.93224419,13.05905614,21.3,69.9,,54,7.170,31.2,-4842,1010,3.7,2.6,0,4.5,16.3,10.1,-15.5,0.3,47.3,100,100,6,0,1745579936190,101,1,0,0,0,0,0,2.7,0,0,0,0,484,3636,3585,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
525,53467,53.467s,GPS_ATTI,28,5,53.93213257,13.0588004,6.9,22.6,,53.93224419,13.05905614,20.9,68.5,,54,7.170,31.2,-4842,1010,3.7,2.6,0,4.5,16.3,10.1,-12.6,1,49.1,100,100,6,0,1745579936292,102,1,0,0,0,0,0,2.5,0,0,0,0,484,3636,3585,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
526,53568,53.568s,GPS_ATTI,28,5,53.93213606,13.05880455,6.9,22.6,,53.93224419,13.05905614,20.4,67.1,,54,7.170,31.2,-4842,1010,3.7,2.7,-.1,4.6,16.5,10.2,-15.5,0.8,50.1,100,100,6,0,1745579936393,101,1,0,0,0,0,0,2.5,0,0,0,0,484,3636,3585,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
527,53670,53.67s,GPS_ATTI,28,5,53.93213921,13.05880801,6.9,22.6,,53.93224419,13.05905614,20.1,65.8,,54,7.170,31.2,-4842,1010,3.7,2.7,0,4.6,16.5,10.2,-15.3,0.6,50.3,100,100,6,0,1745579936495,102,1,0,0,0,0,0,2.5,0,0,0,0,483,3636,3585,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
528,53771,53.771s,GPS_ATTI,28,5,53.93214259,13.0588123,6.9,22.6,,53.93224419,13.05905614,19.6,64.3,,54,7.170,31.2,-4842,1010,3.7,2.8,0,4.6,16.7,10.4,-15.8,0,50.3,100,100,6,0,1745579936596,101,1,0,0,0,0,0,2.5,0,67,0,0,483,3636,3585,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
